date,region_id,type_id,average,lowest,highest,volume,order_count
2020-03-30,10000023,21638,2342857.14,1400000,2500000,7,2
2020-03-30,10000023,21640,1145788,1145788,1145788,3,1
2020-03-30,10000023,21857,98999,98999,98999,1,1
2020-03-30,10000023,21890,60000000,60000000,60000000,1,1
2020-03-30,10000023,21894,1550,1550,1550,3500,2
2020-03-30,10000023,21896,800,800,800,101,1
2020-03-30,10000023,21898,750,599.8,753,10760,11
2020-03-30,10000023,21906,939,939,939,4000,3
2020-03-30,10000023,21922,1199.97,1199.97,1199.97,115,1
2020-03-30,10000023,22175,400000,400000,400000,2,2
2020-03-30,10000023,22291,1473888.88,1473000,1480999.95,18,10
2020-03-30,10000023,22778,75000,75000,75000,180,4
2020-03-30,10000023,23009,700,700,700,47522,30
2020-03-30,10000023,23021,650,650,650,2000,1
2020-03-30,10000023,23025,887.27,887.27,908,44888,20
2020-03-30,10000023,23031,1286.5,1200,1373,6000,4
2020-03-30,10000023,23035,1079,1079,1079,9480,5
2020-03-30,10000023,23039,950,950,950,9500,5
2020-03-30,10000023,23043,2099.99,2099.99,2099.99,13948,5
2020-03-30,10000023,23047,1499.99,1499.99,1499.99,12344,5
2020-03-30,10000023,23049,1200,1200,1200,3300,2
2020-03-30,10000023,23055,3900000,3900000,3900000,27,1
2020-03-30,10000023,23057,3999914.35,3999888,4000000,34,4
2020-03-30,10000023,23061,3490908.73,2599999,4000000,11,3
2020-03-30,10000023,23089,576000,576000,576000,6,2
2020-03-30,10000023,23091,649.64,640,650,28,2
2020-03-30,10000023,23105,2000000,2000000,2000000,8,1
2020-03-30,10000023,23109,2000000,2000000,2000000,8,1
2020-03-30,10000023,23113,2000000,2000000,2000000,8,1
2020-03-30,10000023,23119,2000000,2000000,2000000,8,1
2020-03-30,10000023,23527,380833.33,285000,400000,6,5
2020-03-30,10000023,23707,50000,50000,50000,104,17
2020-03-30,10000023,23711,8000,8000,8000,100,1
2020-03-30,10000023,23911,1000000000,1000000000,1000000000,1,1
2020-03-30,10000023,24283,45000000,45000000,45000000,2,1
2020-03-30,10000023,24417,1400000,1400000,1400000,2,1
2020-03-30,10000023,24427,1653666.67,1581000,1690000,3,3
2020-03-30,10000023,24438,1200000,1200000,1200000,1,1
2020-03-30,10000023,24471,170,170,170,5000,1
2020-03-30,10000023,24492,380.1,380.1,380.1,7000,2
2020-03-30,10000023,24495,237.4,237.4,237.4,6200,6
2020-03-30,10000023,24497,98.82,98.82,98.82,3500,2
2020-03-30,10000023,24499,70,70,70,2500,2
2020-03-30,10000023,24501,1100,1100,1100,500,1
2020-03-30,10000023,24521,2099.99,2099.99,2099.99,1999,1
2020-03-30,10000023,24688,148000000,148000000,148000000,1,1
2020-03-30,10000023,24702,30000000,30000000,30000000,1,1
2020-03-30,10000023,25561,249900,249900,249900,2,1
2020-03-30,10000023,25565,490000,490000,490000,4,2
2020-03-30,10000023,25707,495000,495000,495000,5,1
2020-03-30,10000023,25861,348200,348200,348200,2,1
2020-03-30,10000023,26080,597058.82,575000,600000,17,3
2020-03-30,10000023,26088,11245000,10000000,11660000,4,2
2020-03-30,10000023,26890,15000000,15000000,15000000,1,1
2020-03-30,10000023,26892,10000000,10000000,10000000,2,1
2020-03-30,10000023,26929,298950,298900,299000,2,2
2020-03-30,10000023,27127,2199000,1332000,4999999.99,5,4
2020-03-30,10000023,27315,2499,2499,2499,4500,2
2020-03-30,10000023,27321,2499,2499,2499,3000,1
2020-03-30,10000023,27327,2499,2499,2499,12000,3
2020-03-30,10000023,27333,1000,1000,1000,9000,2
2020-03-30,10000023,27359,3500,3500,3500,2000,1
2020-03-30,10000023,27361,1600,1600,1600,25299,15
2020-03-30,10000023,27371,1600,1600,1600,9500,8
2020-03-30,10000023,27381,1600,1600,1600,18840,11
2020-03-30,10000023,27387,1700,1700,1700,18214,15
2020-03-30,10000023,27401,2499.96,2499.96,2499.96,3000,1
2020-03-30,10000023,27405,2499.95,2499.95,2499.95,3000,1
2020-03-30,10000023,27413,2499.98,2499.98,2499.98,4157,3
2020-03-30,10000023,27435,2500,2500,2500,2800,2
2020-03-30,10000023,27441,2500,2500,2500,17000,4
2020-03-30,10000023,27447,2600,2600,2600,800,1
2020-03-30,10000023,27453,3000,3000,3000,500,1
2020-03-30,10000023,27914,900000,900000,900000,2,2
2020-03-30,10000023,27916,2200000,2200000,2200000,5,1
2020-03-30,10000023,28215,1001,1001,1001,5,1
2020-03-30,10000023,28332,2398.96,2398.96,2398.96,2000,2
2020-03-30,10000023,28334,600,600,600,1200,1
2020-03-30,10000023,28336,699.98,699.98,699.98,500,1
2020-03-30,10000023,28576,1222658.06,1161290.32,1238000,10,3
2020-03-30,10000023,28646,3833333.33,3500000,4000000,3,3
2020-03-30,10000023,28668,24000,24000,24000,2260,18
2020-03-30,10000023,28758,46500000,46500000,46500000,1,1
2020-03-30,10000023,28999,15944.5,6889,25000,4,2
2020-03-30,10000023,29001,25000,25000,25000,10,1
2020-03-30,10000023,29009,24199.4,19999,50000,5,5
2020-03-30,10000023,29011,30158.43,7100,50000,25,16
2020-03-30,10000023,29013,6000,6000,6000,3,2
2020-03-30,10000023,29015,100000,100000,100000,3,2
2020-03-30,10000023,29248,700000,700000,700000,1,1
2020-03-30,10000023,30486,607317.07,600000,900000,41,6
2020-03-30,10000023,30488,581250,560000,645000,32,4
2020-03-30,10000023,30744,200000,200000,200000,115,2
2020-03-30,10000023,30745,500000,500000,500000,54,2
2020-03-30,10000023,30746,1500000,1500000,1500000,27,2
2020-03-30,10000023,30747,5000000,5000000,5000000,16,1
2020-03-30,10000023,30834,1400000,1400000,1400000,2,2
2020-03-30,10000023,30987,787000,787000,787000,3,1
2020-03-30,10000023,31009,940000,940000,940000,1,1
2020-03-30,10000023,31039,11500000,11500000,11500000,1,1
2020-03-30,10000023,31045,2798000,2798000,2798000,1,1
2020-03-30,10000023,31047,5299000,5299000,5299000,1,1
2020-03-30,10000023,31053,37450000,37450000,37450000,1,1
2020-03-30,10000023,31055,4849977.5,2900000,5499970,8,3
2020-03-30,10000023,31065,4000000,4000000,4000000,1,1
2020-03-30,10000023,31105,574900,574900,574900,1,1
2020-03-30,10000023,31111,5500000,5500000,5500000,1,1
2020-03-30,10000023,31119,9699000,9699000,9699000,6,2
2020-03-30,10000023,31153,999959.22,999800,999999.03,10,5
2020-03-30,10000023,31159,500000,500000,500000,5,1
2020-03-30,10000023,31165,3406375,3250000,5001000,8,5
2020-03-30,10000023,31171,4000000,4000000,4000000,2,1
2020-03-30,10000023,31177,408180.22,399900,435714.27,13,8
2020-03-30,10000023,31183,5500000,5500000,5500000,5,2
2020-03-30,10000023,31213,999800,999800,999800,2,1
2020-03-30,10000023,31238,397998,397998,397998,2,1
2020-03-30,10000023,31274,946999.99,946999.99,946999.99,2,2
2020-03-30,10000023,31276,2099935.47,2099000,2099999.99,31,5
2020-03-30,10000023,31286,671000,671000,671000,1,1
2020-03-30,10000023,31298,249900,249900,249900,1,1
2020-03-30,10000023,31300,499999.99,499999.99,499999.99,4,2
2020-03-30,10000023,31322,850000,850000,850000,1,1
2020-03-30,10000023,31358,999093.96,999093.96,999093.96,4,4
2020-03-30,10000023,31360,5097000,5097000,5097000,2,2
2020-03-30,10000023,31370,450000,450000,450000,2,1
2020-03-30,10000023,31442,125000,125000,125000,1,1
2020-03-30,10000023,31540,4999999,4999999,4999999,2,2
2020-03-30,10000023,31610,5000000,5000000,5000000,2,2
2020-03-30,10000023,31620,520000,520000,520000,1,1
2020-03-30,10000023,31644,1499999,1499999,1499999,1,1
2020-03-30,10000023,31646,1600000,1600000,1600000,5,4
2020-03-30,10000023,31658,1499999,1499999,1499999,1,1
2020-03-30,10000023,31680,475000,475000,475000,2,2
2020-03-30,10000023,31686,4000000,4000000,4000000,2,2
2020-03-30,10000023,31716,199900,199900,199900,4,3
2020-03-30,10000023,31718,330125,199999.99,373500,4,4
2020-03-30,10000023,31724,4989000,4989000,4989000,1,1
2020-03-30,10000023,31740,634999.67,634999,635000,3,2
2020-03-30,10000023,31742,899000,899000,899000,4,1
2020-03-30,10000023,31748,5989000,5989000,5989000,1,1
2020-03-30,10000023,31752,299900,299900,299900,3,3
2020-03-30,10000023,31754,462750,175500,750000,2,2
2020-03-30,10000023,31760,5457000,5457000,5457000,1,1
2020-03-30,10000023,31788,739687.5,600000,749000,16,7
2020-03-30,10000023,31790,2822500,2200000,2899000,30,16
2020-03-30,10000023,31796,30574000,27000000,31120000,15,9
2020-03-30,10000023,31802,2500000,2500000,2500000,3,1
2020-03-30,10000023,31812,32490000,32490000,32490000,3,1
2020-03-30,10000023,31874,4500000,4500000,4500000,7,2
2020-03-30,10000023,31998,54880,54880,54880,1000,1
2020-03-30,10000023,32006,170000,170000,170000,446,19
2020-03-30,10000023,32774,799999,799999,799999,1,1
2020-03-30,10000023,32878,2500000,2500000,2500000,1,1
2020-03-30,10000023,33076,52773.76,43993,500000,82,6
2020-03-30,10000023,33096,2900000,2900000,2900000,1,1
2020-03-30,10000023,33330,65999,65999,65999,36,1
2020-03-30,10000023,33468,65900000,65900000,65900000,1,1
2020-03-30,10000023,33474,2499333.33,2498000,2500000,6,5
2020-03-30,10000023,33475,11333327.13,9999990,14999996.39,6,4
2020-03-30,10000023,33828,8000000,8000000,8000000,1,1
2020-03-30,10000023,33915,868999.99,868999.99,868999.99,1,1
2020-03-30,10000023,34562,49999999,49999999,49999999,1,1
2020-03-30,10000023,35656,196284.85,178998.99,300000,7,5
2020-03-30,10000023,35658,214733.33,197100,249999.99,6,6
2020-03-30,10000023,35659,300600,250900,400000,9,8
2020-03-30,10000023,35660,69120,63240,75000,2,2
2020-03-30,10000023,35661,423950,418900,429000,2,2
2020-03-30,10000023,35771,1339999.8,1099999,1400000,5,5
2020-03-30,10000023,35790,1599000,1599000,1599000,1,1
2020-03-30,10000023,35794,999999.95,999999.95,999999.95,1,1
2020-03-30,10000023,40346,6624375,5199000,11000000,24,3
2020-03-30,10000023,40361,1750000,1750000,1750000,36,1
2020-03-30,10000023,40520,1293000000,1293000000,1293000000,1,1
2020-03-30,10000023,40557,11132558.14,11132558.14,11132558.14,11,1
2020-03-30,10000023,40559,6000000,6000000,6000000,9,1
2020-03-30,10000023,41032,400000,400000,400000,1,1
2020-03-30,10000023,41034,220000,220000,220000,2,2
2020-03-30,10000023,41054,199600,199600,199600,1,1
2020-03-30,10000023,41057,3500000,3500000,3500000,1,1
2020-03-30,10000023,41155,15000,15000,15000,2,2
2020-03-30,10000023,41249,45000000,45000000,45000000,1,1
2020-03-30,10000023,41411,33000000,33000000,33000000,1,1
2020-03-30,10000023,41489,9000,9000,9000,354,2
2020-03-30,10000023,41490,998837.21,990000,1000000,86,5
2020-03-30,10000023,42835,767,767,767,300,1
2020-03-30,10000023,42836,718,718,718,300,1
2020-03-30,10000023,42837,770,770,770,300,1
2020-03-30,10000023,42838,770,770,770,600,1
2020-03-30,10000023,42839,770,770,770,400,2
2020-03-30,10000023,42840,992.42,992.42,992.42,400,2
2020-03-30,10000023,43552,3378000,3378000,3378000,1,1
2020-03-30,10000023,43554,3500000,3500000,3500000,1,1
2020-03-30,10000023,43555,3943285.71,3901000,4500000,7,5
2020-03-30,10000023,43556,3557142.86,2400000,3750000,7,3
2020-03-30,10000023,45998,3338700,2895000,3388000,20,8
2020-03-30,10000023,45999,6190937.5,6000000,6436000,32,12
2020-03-30,10000023,46002,3398998,3398998,3398998,1,1
2020-03-30,10000023,46004,1747000,1747000,1747000,1,1
2020-03-30,10000023,46005,2625000,2000000,4500000,8,3
2020-03-30,10000023,47257,666534.96,600000,1200000,33,5
2020-03-30,10000023,47869,1000000,1000000,1000000,1,1
2020-03-30,10000023,47872,500000,500000,500000,1,1
2020-03-30,10000023,49749,5000000,5000000,5000000,3,1
2020-03-30,10000023,52694,3364666.67,3094000,3500000,3,3
2020-03-30,10000025,35,8.93,8.93,8.93,3297474,1
2020-03-30,10000025,37,8.09,8.09,8.09,531914,1
2020-03-30,10000025,38,500,500,500,100000,1
2020-03-30,10000025,40,574.7,574.7,574.7,2138,2
2020-03-30,10000025,44,10500,10500,10500,6080,1
2020-03-30,10000025,187,88,88,88,20000,1
2020-03-30,10000025,199,144,144,144,20000,1
2020-03-30,10000025,210,14,14,14,2276,3
2020-03-30,10000025,222,10,10,10,11600,2
2020-03-30,10000025,244,1000,1000,1000,6,1
2020-03-30,10000025,251,20000,20000,20000,5,1
2020-03-30,10000025,380,544729.45,544729.45,544729.45,3,2
2020-03-30,10000025,394,350000,350000,350000,6,2
2020-03-30,10000025,399,24311.97,24311.97,24311.97,1,1
2020-03-30,10000025,434,59620.03,56945,64970.09,3,3
2020-03-30,10000025,439,11063.86,10000,12482.33,7,5
2020-03-30,10000025,440,4900999.79,4835000,5199998.96,5,5
2020-03-30,10000025,444,49993.33,49990,50000,6,3
2020-03-30,10000025,447,49000,49000,49000,1,1
2020-03-30,10000025,448,1853461.46,1750000,1899000,13,12
2020-03-30,10000025,451,13772.7,13772.7,13772.7,3,1
2020-03-30,10000025,484,15000,15000,15000,1,1
2020-03-30,10000025,486,9000,9000,9000,8,1
2020-03-30,10000025,519,1139749.5,1099998.99,1250000,12,5
2020-03-30,10000025,520,50000,50000,50000,1,1
2020-03-30,10000025,526,99000,99000,99000,2,1
2020-03-30,10000025,527,1836714.29,1649000,1877000,14,11
2020-03-30,10000025,578,94882.35,94882.35,94882.35,2,1
2020-03-30,10000025,583,221428.57,200000,350000,14,4
2020-03-30,10000025,587,751900,751900,751900,2,2
2020-03-30,10000025,602,310000,310000,310000,1,1
2020-03-30,10000025,603,600000,600000,600000,6,2
2020-03-30,10000025,605,526000,526000,526000,1,1
2020-03-30,10000025,607,650000,650000,650000,1,1
2020-03-30,10000025,608,337250,289500,385000,4,4
2020-03-30,10000025,621,8780666.67,8642000,8850000,3,3
2020-03-30,10000025,622,12000000,12000000,12000000,3,3
2020-03-30,10000025,624,6000000,6000000,6000000,20,1
2020-03-30,10000025,626,8858000,8858000,8858000,2,2
2020-03-30,10000025,633,5001000,5001000,5001000,1,1
2020-03-30,10000025,639,180000000,180000000,180000000,1,1
2020-03-30,10000025,641,113266666,108999999,121800000,3,3
2020-03-30,10000025,645,250000000,245000000,255000000,2,2
2020-03-30,10000025,650,1183333.33,1100000,1225000,3,3
2020-03-30,10000025,652,1350000,1350000,1350000,1,1
2020-03-30,10000025,654,1238500,1200000,1277000,2,2
2020-03-30,10000025,655,1326200,1253000,1375000,5,5
2020-03-30,10000025,656,1400000,1000000,2200000,6,6
2020-03-30,10000025,657,1840333.33,1800000,1860500,3,3
2020-03-30,10000025,672,48400,48400,48400,4,2
2020-03-30,10000025,1182,437500,375000,500000,2,2
2020-03-30,10000025,1183,707049.48,699998.96,714100,6,5
2020-03-30,10000025,1236,608866.67,600000,626600,6,5
2020-03-30,10000025,1244,30000,30000,30000,4,1
2020-03-30,10000025,1248,946649.49,943300,949998.97,2,2
2020-03-30,10000025,1266,199998.94,199998.94,199998.94,1,1
2020-03-30,10000025,1306,322221.32,288887.99,388887.99,3,3
2020-03-30,10000025,1317,44444,44444,44444,4,1
2020-03-30,10000025,1319,935990.91,900300,1000000,22,8
2020-03-30,10000025,1335,449998.96,449998.96,449998.96,2,2
2020-03-30,10000025,1355,904525,899500,919600,4,2
2020-03-30,10000025,1403,35755.73,31574.12,39937.33,2,2
2020-03-30,10000025,1405,639716.67,562700,673100,36,15
2020-03-30,10000025,1422,995000,990000,1000000,12,3
2020-03-30,10000025,1436,999998.96,999998.96,999998.96,2,2
2020-03-30,10000025,1447,800000,800000,800000,5,2
2020-03-30,10000025,1541,1228488.03,1190000,1256220.07,5,4
2020-03-30,10000025,1808,5000,5000,5000,1,1
2020-03-30,10000025,1855,850000,850000,850000,1,1
2020-03-30,10000025,1877,1682923.08,1542000,2000000,13,3
2020-03-30,10000025,1944,2600000,2600000,2600000,1,1
2020-03-30,10000025,1952,1311110.89,1300000,1349998.99,9,9
2020-03-30,10000025,1978,1741666.11,1425000,1799999,9,6
2020-03-30,10000025,1987,1249000,1249000,1249000,5,2
2020-03-30,10000025,1999,1205713.54,1199998.96,1220000,7,3
2020-03-30,10000025,2024,1529000,1258000,1800000,2,2
2020-03-30,10000025,2032,760384.62,699400,889600,13,8
2020-03-30,10000025,2038,962499.99,850000,999999.99,4,4
2020-03-30,10000025,2046,8999,8999,8999,3,3
2020-03-30,10000025,2048,727389.66,566650,1000000,29,29
2020-03-30,10000025,2175,1136956.09,1049999,1250000,23,5
2020-03-30,10000025,2183,45000,45000,45000,10,1
2020-03-30,10000025,2185,1209523.81,1200000,1250000,21,4
2020-03-30,10000025,2195,2011000,2011000,2011000,11,1
2020-03-30,10000025,2203,2500,2500,2500,5,1
2020-03-30,10000025,2205,496917.65,473800,500000,17,4
2020-03-30,10000025,2281,2807500,2500000,3000000,40,29
2020-03-30,10000025,2288,1,1,1,847288,1
2020-03-30,10000025,2297,2345850.08,2295000,2349998.99,9,9
2020-03-30,10000025,2299,2395958.53,2385857.39,2399998.98,7,6
2020-03-30,10000025,2301,2398000,2398000,2398000,1,1
2020-03-30,10000025,2333,2642031.57,2500000,2900000,12,9
2020-03-30,10000025,2364,1376922.07,1099998.99,1499999,13,6
2020-03-30,10000025,2392,700,700,700,94830,4
2020-03-30,10000025,2397,600,600,600,20880,1
2020-03-30,10000025,2446,1699998.99,1699998.99,1699998.99,5,1
2020-03-30,10000025,2454,10000,10000,10000,8,1
2020-03-30,10000025,2456,542045.24,510000,550000,42,10
2020-03-30,10000025,2466,449998.99,449998.99,449998.99,2,1
2020-03-30,10000025,2476,80000,80000,80000,5,1
2020-03-30,10000025,2478,1904452.05,1900000,1950000,66,14
2020-03-30,10000025,2486,4974,4974,4974,15,2
2020-03-30,10000025,2488,500000,427900,550000,120,23
2020-03-30,10000025,2524,500000,500000,500000,5,3
2020-03-30,10000025,2525,500000,500000,500000,1,1
2020-03-30,10000025,2531,2077854.68,1155709.37,3000000,4,4
2020-03-30,10000025,2533,500000,500000,500000,1,1
2020-03-30,10000025,2534,400000,400000,400000,2,1
2020-03-30,10000025,2539,1389000,1389000,1389000,1,1
2020-03-30,10000025,2547,1093562.9,950000,1237125.81,4,4
2020-03-30,10000025,2549,599999.5,199999,1000000,4,4
2020-03-30,10000025,2550,1000000,1000000,1000000,1,1
2020-03-30,10000025,2551,935618.23,935618.23,935618.23,2,1
2020-03-30,10000025,2553,1236354.64,1225000,1247709.28,2,2
2020-03-30,10000025,2567,1888000,1888000,1888000,2,1
2020-03-30,10000025,2603,9100,9100,9100,2,1
2020-03-30,10000025,2605,360221.3,359000,394093.01,17,9
2020-03-30,10000025,2613,129.6,129.6,129.6,800,1
2020-03-30,10000025,2629,1000,1000,1000,88000,3
2020-03-30,10000025,2679,187,187,187,50000,1
2020-03-30,10000025,2873,1400000,1400000,1400000,4,1
2020-03-30,10000025,2881,595000,550000,640000,4,2
2020-03-30,10000025,2889,802440,789800,821400,5,2
2020-03-30,10000025,2913,2749999,2749999,2749999,9,2
2020-03-30,10000025,2961,5748999.48,5600000,5897998.96,12,3
2020-03-30,10000025,2977,850000,850000,850000,9,1
2020-03-30,10000025,2993,899998.97,899998.97,899998.97,16,2
2020-03-30,10000025,3025,2598703.87,2598000,2599994.31,17,4
2020-03-30,10000025,3033,1300000,1300000,1300000,4,1
2020-03-30,10000025,3074,955000,955000,955000,7,1
2020-03-30,10000025,3090,5500000,5500000,5500000,7,1
2020-03-30,10000025,3130,1785000,1785000,1785000,4,1
2020-03-30,10000025,3162,639999,639999,639999,3,1
2020-03-30,10000025,3170,789252.79,788887.99,789800,5,2
2020-03-30,10000025,3178,990000,990000,990000,8,2
2020-03-30,10000025,3242,78000,78000,78000,4,1
2020-03-30,10000025,3244,1603692,1599000,1740000,13,10
2020-03-30,10000025,3488,999998.94,999998.94,999998.94,4,1
2020-03-30,10000025,3504,3319400,3057000,3385000,5,4
2020-03-30,10000025,3530,2058714.29,2006000,2100000,7,6
2020-03-30,10000025,3534,600000000,600000000,600000000,1,1
2020-03-30,10000025,3540,2899998.97,2899998.97,2899998.97,2,2
2020-03-30,10000025,3552,500.1,500.1,500.1,2,1
2020-03-30,10000025,3566,40000.01,40000.01,40000.01,1,1
2020-03-30,10000025,3568,1187000,1187000,1187000,1,1
2020-03-30,10000025,3588,38726,38726,38726,1,1
2020-03-30,10000025,3608,2200000,2200000,2200000,1,1
2020-03-30,10000025,3616,28000000.01,28000000.01,28000000.01,2,1
2020-03-30,10000025,3683,200,200,200,92000,1
2020-03-30,10000025,3689,9000,9000,9000,6105,2
2020-03-30,10000025,3756,35000000,35000000,35000000,1,1
2020-03-30,10000025,3829,60000,60000,60000,1,1
2020-03-30,10000025,3831,890240,754100,1398000,10,7
2020-03-30,10000025,3841,1326690.79,1181000,1428500,42,18
2020-03-30,10000025,3888,1256166.67,1225000,1287000,12,7
2020-03-30,10000025,3898,11900000,11900000,11900000,1,1
2020-03-30,10000025,3989,1500000,1500000,1500000,1,1
2020-03-30,10000025,4025,56150,56150,56150,3,3
2020-03-30,10000025,4027,210000,150000,225000,5,4
2020-03-30,10000025,4247,20250,20250,20250,3000,1
2020-03-30,10000025,4250,2859200,2824000,3000000,10,4
2020-03-30,10000025,4312,21500,21500,21500,5400,2
2020-03-30,10000025,4383,1872500,1745000,2000000,2,2
2020-03-30,10000025,4395,464999.99,464999.99,464999.99,3,3
2020-03-30,10000025,4403,706342.86,697850,760000,7,7
2020-03-30,10000025,4405,1757482.79,1619839.38,1900000,56,21
2020-03-30,10000025,4833,749000,749000,749000,1,1
2020-03-30,10000025,4871,219000,219000,219000,3,2
2020-03-30,10000025,5011,949966.67,849900,1000000,6,6
2020-03-30,10000025,5141,104166.67,99000,130000,12,3
2020-03-30,10000025,5405,84999.99,84999.99,84999.99,1,1
2020-03-30,10000025,5439,53000,53000,53000,1,1
2020-03-30,10000025,5445,209000,209000,209000,1,1
2020-03-30,10000025,5533,120000,120000,120000,2,2
2020-03-30,10000025,5839,4499997.09,4499997.09,4499997.09,1,1
2020-03-30,10000025,5933,300000,300000,300000,1,1
2020-03-30,10000025,5955,147666.67,93000,175000,3,3
2020-03-30,10000025,5971,106741.44,60000,114531.68,7,5
2020-03-30,10000025,5973,606818.18,550000,641200,11,11
2020-03-30,10000025,5975,30000,30000,30000,3,3
2020-03-30,10000025,6003,100000,100000,100000,2,2
2020-03-30,10000025,6160,79000,79000,79000,2,1
2020-03-30,10000025,6173,105000,105000,105000,2,1
2020-03-30,10000025,6325,154000,154000,154000,1,1
2020-03-30,10000025,6441,30000,30000,30000,1,1
2020-03-30,10000025,7493,450000,450000,450000,8,2
2020-03-30,10000025,8007,1001000,1001000,1001000,5,1
2020-03-30,10000025,8027,7600000,7600000,7600000,5,2
2020-03-30,10000025,8089,250000,250000,250000,1,1
2020-03-30,10000025,8091,250000,250000,250000,9,2
2020-03-30,10000025,8225,119000,119000,119000,1,1
2020-03-30,10000025,8517,11499999.94,11499999.94,11499999.94,2,2
2020-03-30,10000025,8529,260000,260000,260000,3,1
2020-03-30,10000025,8583,250000,250000,250000,2,1
2020-03-30,10000025,8639,200000,200000,200000,2,1
2020-03-30,10000025,9327,128845.61,128845.61,128845.61,7,1
2020-03-30,10000025,9491,1201000,1201000,1201000,6,2
2020-03-30,10000025,9497,1000000,1000000,1000000,6,1
2020-03-30,10000025,9568,100000,100000,100000,1,1
2020-03-30,10000025,9582,100000,100000,100000,1,1
2020-03-30,10000025,9660,225000,225000,225000,1,1
2020-03-30,10000025,9678,200000,200000,200000,1,1
2020-03-30,10000025,9772,350000,350000,350000,2,2
2020-03-30,10000025,9828,500,500,500,20620,1
2020-03-30,10000025,9832,10000,10000,10000,8295,2
2020-03-30,10000025,9899,12000000,12000000,12000000,1,1
2020-03-30,10000025,9941,12000000,12000000,12000000,1,1
2020-03-30,10000025,9942,12300000,12300000,12300000,1,1
2020-03-30,10000025,9943,12236109.05,12236109.05,12236109.05,1,1
2020-03-30,10000025,9944,90000,90000,90000,1,1
2020-03-30,10000025,9956,12944110.01,12944110.01,12944110.01,1,1
2020-03-30,10000025,10190,1350000,1300000,1400000,7,4
2020-03-30,10000025,10208,29100000,29000000,31500000,5,5
2020-03-30,10000025,10212,28666666.67,28000000,29000000,3,3
2020-03-30,10000025,10216,28833333.33,28500000,29000000,3,3
2020-03-30,10000025,10221,29500000,29000000,32000000,4,4
2020-03-30,10000025,10225,29000000,29000000,29000000,2,2
2020-03-30,10000025,10246,9333.33,8000,10000,15,3
2020-03-30,10000025,10250,1494077.6,1357962.33,1500000,48,9
2020-03-30,10000025,10629,11000,11000,11000,3,1
2020-03-30,10000025,10678,23432.35,23432.35,23432.35,10,1
2020-03-30,10000025,10680,690000,690000,690000,3,1
2020-03-30,10000025,10838,439999.33,439999.33,439999.33,2,2
2020-03-30,10000025,10850,799998.96,799998.96,799998.96,1,1
2020-03-30,10000025,10858,1628462.12,1400000,1742693.18,3,2
2020-03-30,10000025,10868,325000,325000,325000,1,1
2020-03-30,10000025,10998,93000,85000,95000,10,5
2020-03-30,10000025,11105,1250000,1250000,1250000,2,1
2020-03-30,10000025,11134,48400,48400,48400,1,1
2020-03-30,10000025,11186,35000000,32000000,38000000,2,2
2020-03-30,10000025,11192,44975000,44950000,45000000,2,2
2020-03-30,10000025,11196,18750000,18750000,18750000,3,1
2020-03-30,10000025,11198,37530000,35060000,39999999.99,2,2
2020-03-30,10000025,11202,29999999.95,29999999.93,30000000,3,3
2020-03-30,10000025,11229,927500,925000,930000,2,2
2020-03-30,10000025,11239,940100,940100,940100,1,1
2020-03-30,10000025,11269,920040,900000,950100,15,11
2020-03-30,10000025,11285,2000,2000,2000,81,2
2020-03-30,10000025,11311,500000,500000,500000,1,1
2020-03-30,10000025,11317,146200,146200,146200,1,1
2020-03-30,10000025,11325,500000,500000,500000,4,4
2020-03-30,10000025,11341,10000,10000,10000,1,1
2020-03-30,10000025,11349,50000,50000,50000,1,1
2020-03-30,10000025,11351,250000,250000,250000,1,1
2020-03-30,10000025,11355,50000,50000,50000,1,1
2020-03-30,10000025,11370,2266000,2200000,2299000,3,3
2020-03-30,10000025,11381,31000000,31000000,31000000,1,1
2020-03-30,10000025,11563,201250,182500,220000,4,4
2020-03-30,10000025,11577,3992000,3984000,4000000,2,2
2020-03-30,10000025,11578,7553142.86,7100000,8000000,14,14
2020-03-30,10000025,11640,1019999.83,999999.49,1030000,6,3
2020-03-30,10000025,11642,1788887.99,1788887.99,1788887.99,1,1
2020-03-30,10000025,11644,2718328.32,2595820.8,2800000,5,5
2020-03-30,10000025,11646,2695285.71,2600000,2864000,7,7
2020-03-30,10000025,11648,2000807.13,2000807.13,2000807.13,3,3
2020-03-30,10000025,11957,251100000,240000000,275000000,4,4
2020-03-30,10000025,11965,305000000,305000000,305000000,1,1
2020-03-30,10000025,12005,275075000,260000000,290150000,4,4
2020-03-30,10000025,12021,325000000,325000000,325000000,1,1
2020-03-30,10000025,12038,32510000,32510000,32510000,1,1
2020-03-30,10000025,12042,36000000,36000000,36000000,1,1
2020-03-30,10000025,12054,1000000,1000000,1000000,1,1
2020-03-30,10000025,12056,76000,76000,76000,1,1
2020-03-30,10000025,12058,3466999.5,3434000,3499998.99,2,2
2020-03-30,10000025,12076,6262445.14,5999999,6787337.41,3,3
2020-03-30,10000025,12198,699999.99,699999.99,699999.99,5,1
2020-03-30,10000025,12219,26500000,26500000,26500000,1,1
2020-03-30,10000025,12259,6100000,6100000,6100000,1,1
2020-03-30,10000025,12267,5000000.01,5000000.01,5000000.01,4,2
2020-03-30,10000025,12271,7715000,7715000,7715000,2,1
2020-03-30,10000025,12557,600000,600000,600000,25,4
2020-03-30,10000025,12559,392857.14,250000,500000,28,3
